2025-08-25 18:08:00,310 | INFO     | image_processing_api | add_request_id:177 | Request 54916133 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 19:37:07,346 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:569 | Analyzing first image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:569
2025-08-25 19:37:07,346 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpdruandhg/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:37:07,574 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:37:07,585 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:37:07,585 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:588 | Sending request to OpenAI for base description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:588
2025-08-25 19:37:10,266 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:602 | Base description generated: Wearing a black oversized graphic t-shirt featuring a colorful illustration of Rick Sanchez on the b... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:602
2025-08-25 19:37:10,266 | INFO     | image_processing_api | _generate_comprehensive_description_internal:606 | Analyzing 1 additional images for enhanced description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:606
2025-08-25 19:37:10,266 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:612 | Analyzing additional image 1: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:612
2025-08-25 19:37:10,266 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpdruandhg/6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:37:10,490 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0002.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:37:10,499 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0002.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:37:13,312 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:643 | Additional details found from image 1: - The t-shirt features a smaller, colorful graphic on the front that reads "GENIUS" with a mix of red, blue, and white lettering.
- The shorts have been replaced with black tapered pants that appear to be made from a smoother, possibly lighter fabric than the shorts.
- The footwear consists of white sneakers with a sleek design and thicker soles, offering a more sporty appearance compared to casual sneakers. | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:643
2025-08-25 19:37:13,815 | INFO     | image_processing_api | _generate_comprehensive_description_internal:662 | Enhanced description created with 1 additional details | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:662
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | clean_description:677 | Cleaning description: Wearing a black oversized graphic t-shirt featuring a colorful illustration of Rick Sanchez on the b... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:677
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | clean_description:689 | Cleaned description: Wearing a black oversized graphic t-shirt featuring a colorful illustration of Rick Sanchez on the b... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:689
2025-08-25 19:37:13,816 | INFO     | image_processing_api | process_zip_file:780 | Description generated for group_6292393310444: Wearing a black oversized graphic t-shirt featuring a colorful illustration of Rick Sanchez on the b... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:780
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:359 | Modifying backgrounds for gender: Men, suggestions: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:359
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:366 | No modification needed for gender: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:366
2025-08-25 19:37:13,816 | DEBUG    | image_processing_api | process_zip_file:786 | Finding matching prompt for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:786
2025-08-25 19:37:13,817 | DEBUG    | image_processing_api | find_matching_prompt:371 | Finding matching prompt for background: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:371
2025-08-25 19:37:13,817 | DEBUG    | image_processing_api | find_matching_prompt:376 | Exact match found: Urban street → Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:376
2025-08-25 19:37:13,817 | DEBUG    | image_processing_api | process_zip_file:795 | Prompt found for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:795
2025-08-25 19:37:13,817 | DEBUG    | image_processing_api | process_zip_file:803 | Final prompt text generated for group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:803
2025-08-25 19:37:13,817 | INFO     | image_processing_api | process_zip_file:819 | Successfully processed folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:819
2025-08-25 19:37:13,817 | INFO     | image_processing_api | process_zip_file:834 | Zip file processing completed. 1 folders processed | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:834
2025-08-25 19:37:13,817 | INFO     | image_processing_api | process_images:902 | Request d2be93f1: Processing completed in 11.305s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:902
2025-08-25 19:37:13,818 | DEBUG    | image_processing_api | process_images:907 | Request d2be93f1: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:907
2025-08-25 19:37:13,818 | INFO     | image_processing_api | process_images:909 | Request d2be93f1: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:909
2025-08-25 19:37:13,825 | INFO     | image_processing_api | add_request_id:184 | Request d2be93f1 completed: 200 in 14.489s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:184
2025-08-25 19:43:50,244 | INFO     | image_processing_api | add_request_id:177 | Request cf0ad14c started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 19:43:52,827 | INFO     | image_processing_api | process_images:872 | Request cf0ad14c: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:872
2025-08-25 19:43:52,827 | INFO     | image_processing_api | process_images:880 | Request cf0ad14c: File size: 9553151 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:880
2025-08-25 19:43:52,829 | DEBUG    | image_processing_api | process_images:886 | Request cf0ad14c: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:886
2025-08-25 19:43:52,830 | DEBUG    | image_processing_api | process_images:890 | Request cf0ad14c: Saving uploaded file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:890
2025-08-25 19:43:52,835 | INFO     | image_processing_api | process_images:895 | Request cf0ad14c: File saved successfully, starting processing | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:895
2025-08-25 19:43:52,835 | INFO     | image_processing_api | process_zip_file:694 | Starting zip file processing: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:694
2025-08-25 19:43:52,835 | DEBUG    | image_processing_api | process_zip_file:698 | Extracting zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:698
2025-08-25 19:43:52,845 | INFO     | image_processing_api | process_zip_file:702 | Successfully extracted zip file to: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:702
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:711 | Extracted 3 files from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:711
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:712 | Extracted 0 directories from zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:712
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:713 | Directory structure: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:713
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:721 | File: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:721 | File: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:721 | File: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:721
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | process_zip_file:724 | Loading prompt library | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:724
2025-08-25 19:43:52,846 | DEBUG    | image_processing_api | load_json_file:195 | Loading JSON file: promptlib.json | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:195
2025-08-25 19:43:52,850 | DEBUG    | image_processing_api | load_json_file:200 | Successfully loaded promptlib.json: 111 items | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:200
2025-08-25 19:43:52,850 | INFO     | image_processing_api | process_zip_file:737 | Selecting images from extracted folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:737
2025-08-25 19:43:52,850 | INFO     | image_processing_api | process_zip_file:740 | Temp directory contents: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:740
2025-08-25 19:43:52,850 | INFO     | image_processing_api | process_zip_file:747 | Found file: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:43:52,850 | INFO     | image_processing_api | process_zip_file:747 | Found file: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:43:52,850 | INFO     | image_processing_api | process_zip_file:747 | Found file: uploaded.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:747
2025-08-25 19:43:52,850 | INFO     | image_processing_api | select_all_images_per_folder:449 | Selecting images from base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:449
2025-08-25 19:43:52,851 | INFO     | image_processing_api | select_all_images_per_folder:450 | Base folder exists: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:450
2025-08-25 19:43:52,851 | INFO     | image_processing_api | select_all_images_per_folder:451 | Base folder is directory: True | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:451
2025-08-25 19:43:52,851 | DEBUG    | image_processing_api | select_all_images_per_folder:459 | Scanning base folder: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:459
2025-08-25 19:43:52,851 | DEBUG    | image_processing_api | select_all_images_per_folder:461 | Items in base folder: ['6292393310444_0001.jpg', '6292393310444_0002.jpg', 'uploaded.zip'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:461
2025-08-25 19:43:52,851 | INFO     | image_processing_api | select_all_images_per_folder:506 | Detected flat structure - creating virtual folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:506
2025-08-25 19:43:52,851 | INFO     | image_processing_api | select_all_images_per_folder:515 | Found 2 images in flat structure | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:515
2025-08-25 19:43:52,852 | INFO     | image_processing_api | select_all_images_per_folder:556 | Created folder group_6292393310444: 2 images (0 model images) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:556
2025-08-25 19:43:52,852 | INFO     | image_processing_api | select_all_images_per_folder:558 | Total folders processed: 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:558
2025-08-25 19:43:52,852 | INFO     | image_processing_api | process_zip_file:754 | Found 1 folders to process | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:754
2025-08-25 19:43:52,852 | INFO     | image_processing_api | process_zip_file:759 | Processing folder: group_6292393310444 with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:759
2025-08-25 19:43:52,852 | DEBUG    | image_processing_api | process_zip_file:765 | Detecting gender for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:765
2025-08-25 19:43:52,852 | INFO     | image_processing_api | detect_gender_from_image:400 | Detecting gender from image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:400
2025-08-25 19:43:52,852 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _detect_gender_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:43:52,852 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:43:52,852 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:43:53,067 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:43:53,079 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:43:55,104 | DEBUG    | image_processing_api | _detect_gender_internal:428 | OpenAI gender detection response: 'Men' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:428
2025-08-25 19:43:55,104 | INFO     | image_processing_api | _detect_gender_internal:435 | Gender detected: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:435
2025-08-25 19:43:55,105 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:43:55,105 | INFO     | image_processing_api | process_zip_file:768 | Gender detected for group_6292393310444: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:768
2025-08-25 19:43:55,105 | DEBUG    | image_processing_api | process_zip_file:771 | Getting background suggestion for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:771
2025-08-25 19:43:55,105 | INFO     | image_processing_api | get_background_suggestions:281 | Getting background suggestions for image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:281
2025-08-25 19:43:55,105 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _get_background_suggestions_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:43:55,106 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:43:55,106 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:43:55,328 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:43:55,338 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:43:55,339 | DEBUG    | image_processing_api | _get_background_suggestions_internal:289 | Available backgrounds: 111 options | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:289
2025-08-25 19:43:55,339 | DEBUG    | image_processing_api | _get_background_suggestions_internal:313 | Sending request to OpenAI for background suggestions | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:313
2025-08-25 19:43:57,186 | DEBUG    | image_processing_api | _get_background_suggestions_internal:327 | OpenAI response for background suggestions: 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:327
2025-08-25 19:43:57,187 | DEBUG    | image_processing_api | _get_background_suggestions_internal:345 | Matched background suggestion: 'Urban street' → 'Urban street' | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:345
2025-08-25 19:43:57,187 | INFO     | image_processing_api | _get_background_suggestions_internal:348 | Background suggestions extracted: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:348
2025-08-25 19:43:57,187 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:43:57,187 | INFO     | image_processing_api | process_zip_file:774 | Background suggestion for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:774
2025-08-25 19:43:57,188 | DEBUG    | image_processing_api | process_zip_file:777 | Generating comprehensive description for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:777
2025-08-25 19:43:57,188 | INFO     | image_processing_api | generate_comprehensive_folder_description:563 | Generating comprehensive description for folder with 2 images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:563
2025-08-25 19:43:57,188 | DEBUG    | image_processing_api | api_call_with_retry:241 | Starting API call with retry logic: _generate_comprehensive_description_internal | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:241
2025-08-25 19:43:57,188 | DEBUG    | image_processing_api | api_call_with_retry:245 | API call attempt 1/5 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:245
2025-08-25 19:43:57,188 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:569 | Analyzing first image: 6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:569
2025-08-25 19:43:57,188 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/6292393310444_0001.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:43:57,416 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0001.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:43:57,428 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0001.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:43:57,428 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:588 | Sending request to OpenAI for base description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:588
2025-08-25 19:44:02,379 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:602 | Base description generated: Wearing a black oversized graphic t-shirt featuring an illustration of Rick Sanchez from the animate... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:602
2025-08-25 19:44:02,380 | INFO     | image_processing_api | _generate_comprehensive_description_internal:606 | Analyzing 1 additional images for enhanced description | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:606
2025-08-25 19:44:02,380 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:612 | Analyzing additional image 1: 6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:612
2025-08-25 19:44:02,380 | DEBUG    | image_processing_api | encode_image_with_resizing:211 | Processing image: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmp7wz0398c/6292393310444_0002.jpg | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:211
2025-08-25 19:44:02,604 | INFO     | image_processing_api | encode_image_with_resizing:223 | Resized image 6292393310444_0002.jpg: (3000, 3000) → (1024, 1024) | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:223
2025-08-25 19:44:02,615 | DEBUG    | image_processing_api | encode_image_with_resizing:232 | Successfully encoded image 6292393310444_0002.jpg to base64 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:232
2025-08-25 19:44:05,769 | DEBUG    | image_processing_api | _generate_comprehensive_description_internal:643 | Additional details found from image 1: - The t-shirt has a different graphic, prominently displaying the word "GENIUS" in red, blue, and white colors, suggesting a more minimalistic design compared to the original Rick Sanchez illustration.
- The shorts have been replaced with black, loose-fit trousers, which appear to be made from a smoother fabric, likely a blend of cotton and polyester, providing a slightly dressier look.
- Footwear consists of white sneakers with a chunky sole, offering more cushioning and a casual vibe. | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:643
2025-08-25 19:44:06,274 | INFO     | image_processing_api | _generate_comprehensive_description_internal:662 | Enhanced description created with 1 additional details | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:662
2025-08-25 19:44:06,277 | DEBUG    | image_processing_api | api_call_with_retry:247 | API call successful on attempt 1 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:247
2025-08-25 19:44:06,278 | DEBUG    | image_processing_api | clean_description:677 | Cleaning description: Wearing a black oversized graphic t-shirt featuring an illustration of Rick Sanchez from the animate... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:677
2025-08-25 19:44:06,279 | DEBUG    | image_processing_api | clean_description:689 | Cleaned description: Wearing a black oversized graphic t-shirt featuring an illustration of Rick Sanchez from the animate... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:689
2025-08-25 19:44:06,279 | INFO     | image_processing_api | process_zip_file:780 | Description generated for group_6292393310444: Wearing a black oversized graphic t-shirt featuring an illustration of Rick Sanchez from the animate... | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:780
2025-08-25 19:44:06,280 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:359 | Modifying backgrounds for gender: Men, suggestions: ['Urban street'] | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:359
2025-08-25 19:44:06,280 | DEBUG    | image_processing_api | modify_backgrounds_for_gender:366 | No modification needed for gender: Men | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:366
2025-08-25 19:44:06,280 | DEBUG    | image_processing_api | process_zip_file:786 | Finding matching prompt for folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:786
2025-08-25 19:44:06,280 | DEBUG    | image_processing_api | find_matching_prompt:371 | Finding matching prompt for background: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:371
2025-08-25 19:44:06,281 | DEBUG    | image_processing_api | find_matching_prompt:376 | Exact match found: Urban street → Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:376
2025-08-25 19:44:06,281 | DEBUG    | image_processing_api | process_zip_file:795 | Prompt found for group_6292393310444: Urban street | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:795
2025-08-25 19:44:06,281 | DEBUG    | image_processing_api | process_zip_file:803 | Final prompt text generated for group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:803
2025-08-25 19:44:06,281 | INFO     | image_processing_api | process_zip_file:819 | Successfully processed folder: group_6292393310444 | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:819
2025-08-25 19:44:06,281 | INFO     | image_processing_api | process_zip_file:834 | Zip file processing completed. 1 folders processed | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:834
2025-08-25 19:44:06,281 | INFO     | image_processing_api | process_images:902 | Request cf0ad14c: Processing completed in 13.446s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:902
2025-08-25 19:44:06,282 | DEBUG    | image_processing_api | process_images:907 | Request cf0ad14c: Cleaned up temporary zip file | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:907
2025-08-25 19:44:06,282 | INFO     | image_processing_api | process_images:909 | Request cf0ad14c: Successfully processed 1 folders | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:909
2025-08-25 19:44:06,294 | INFO     | image_processing_api | add_request_id:184 | Request cf0ad14c completed: 200 in 16.050s | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:184
2025-08-25 19:51:10,944 | INFO     | image_processing_api | add_request_id:177 | Request 51895e27 started: POST http://ed72b6e851e8.ngrok-free.app/process-images | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:177
2025-08-25 19:51:13,462 | INFO     | image_processing_api | process_images:872 | Request 51895e27: Processing images from file: input.zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:872
2025-08-25 19:51:13,462 | INFO     | image_processing_api | process_images:880 | Request 51895e27: File size: 9553151 bytes, Content-Type: application/zip | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:880
2025-08-25 19:51:13,462 | DEBUG    | image_processing_api | process_images:886 | Request 51895e27: Created temp directory: /var/folders/c1/ldxrmn552j738t4qrsd_czr40000gn/T/tmpucnucn5v | /Users/apple/Desktop/Automation Dashboard API/PromptMap n8n Working/app.py:886
